gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,1,1,72,0,1,0,0,2,2,2,2,2,2,1,2,60.0,5032,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.8,143,0
0,0,1,1,9,1,0,0,2,0,0,0,0,0,1,0,3,48.6,1436,0
1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,0,60.05,4993,0
0,0,1,0,52,1,2,1,0,2,0,2,2,2,0,1,1,102.7,5462,0
0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,82.9,2280,0
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.35,626,1
0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,35.9,2433,0
0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,82.65,3176,0
0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,19.85,2032,0
0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,3,19.2,719,0
1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,94.9,5107,0
0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,73.85,1622,1
0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,3,80.6,693,1
1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,75.8,5524,1
0,0,0,0,43,1,2,1,0,2,2,0,2,2,2,1,2,104.6,5275,1
0,0,0,0,68,1,2,0,2,2,2,2,2,2,2,1,2,88.15,5903,0
0,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,94.8,4672,0
1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,103.4,6073,1
0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,54.65,3561,0
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,85.75,5925,0
0,0,1,1,66,1,2,0,2,2,2,0,0,0,0,1,0,67.45,5147,0
1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,20.5,2958,0
0,0,0,1,41,1,0,2,1,1,1,1,1,1,1,1,1,20.25,2253,0
0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,72.1,324,0
0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,1,2,90.4,743,1
0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.45,2925,0
0,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,2,44.95,2456,0
0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,0,97.0,6011,0
1,0,1,1,37,1,2,0,2,0,2,2,0,0,2,1,1,62.8,3911,0
1,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,3,44.6,1940,0
0,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.15,1752,0
1,0,1,1,4,1,2,1,0,2,2,0,0,0,0,1,0,84.8,1325,1
0,1,0,0,21,0,1,0,2,0,0,0,2,0,0,1,2,41.9,2214,1
0,0,0,0,10,1,0,1,0,0,0,0,0,2,0,1,0,80.25,2220,1
0,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,2,54.1,2289,0
1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,105.25,6141,0
1,1,1,0,27,0,1,0,2,0,0,0,0,0,0,0,1,30.75,2145,1
1,0,1,1,42,1,2,1,2,0,0,0,2,2,1,0,2,97.1,4903,0
1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,20.2,418,0
0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.8,4873,0
1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,50.3,4280,0
0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,20.55,2387,0
1,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,0,75.9,3019,0
1,0,0,0,5,1,0,1,0,0,2,0,2,2,0,0,0,96.5,1589,1
1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,0,59.95,3079,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.15,6,0
1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,98.65,6189,0
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,112.6,6475,0
1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,20.6,1957,0
1,0,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,85.65,785,1
1,0,0,1,24,0,1,0,2,0,0,2,0,0,2,0,3,35.75,2194,0
0,0,1,1,56,1,2,1,0,2,2,2,0,2,1,1,1,99.75,5656,0
1,0,0,0,37,1,0,1,0,2,0,0,2,2,0,1,1,96.1,4716,0
0,0,0,0,43,1,2,0,0,2,2,2,2,2,1,0,1,85.1,4723,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.35,64,0
0,0,1,0,25,1,2,1,0,0,2,2,2,2,0,1,0,104.95,4100,1
0,0,0,0,61,1,2,0,2,2,2,2,2,2,2,0,2,89.65,5530,0
1,0,0,0,17,1,2,1,0,0,2,2,0,0,1,0,2,86.75,3082,0
0,0,1,0,41,1,0,1,0,2,2,2,0,0,1,1,0,86.2,4544,0
1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,50.65,198,1
1,1,1,1,72,0,1,0,2,2,2,2,2,2,2,1,0,64.8,5253,0
1,0,0,0,1,1,2,1,0,2,0,0,0,2,0,1,1,90.85,461,1
1,0,0,0,48,1,2,1,0,2,2,0,2,2,2,1,0,108.1,5436,0
1,1,1,0,11,1,0,2,1,1,1,1,1,1,0,0,3,19.95,879,1
0,1,1,0,55,1,2,1,0,2,2,0,0,0,0,1,2,85.45,5333,1
0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,1,2,54.75,3957,0
1,0,0,0,44,1,2,1,0,0,2,0,0,2,0,1,3,90.4,4934,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,129,0
0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,0,95.6,4114,0
1,1,1,0,27,1,2,0,0,2,2,2,2,2,0,1,0,84.8,3930,0
0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.3,449,0
0,0,0,0,19,1,0,2,1,1,1,1,1,1,0,0,3,19.9,1308,0
0,1,1,0,42,1,2,1,0,0,0,0,2,2,0,1,2,95.05,4859,0
0,0,0,0,66,1,2,0,2,2,2,2,2,2,2,1,1,90.05,5821,0
1,1,1,0,33,1,2,1,2,0,2,2,2,2,0,1,0,109.9,4739,0
0,0,0,0,34,1,0,1,0,2,0,0,0,0,0,1,1,73.95,4071,1
1,1,0,0,33,0,1,0,0,0,2,2,2,2,0,1,2,54.6,3538,0
0,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,20.05,1413,0
0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,19.75,1838,0
0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,20.05,964,0
1,0,1,1,69,1,2,1,0,0,2,0,2,2,0,1,1,99.45,6206,1
0,0,1,0,68,1,0,0,2,0,0,2,0,0,1,0,0,55.9,4811,0
1,0,0,0,20,1,0,2,1,1,1,1,1,1,2,1,3,19.7,1431,0
1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,1,19.8,3174,0
1,0,1,1,60,1,2,1,2,0,2,0,2,0,1,1,0,95.4,5754,0
1,1,1,1,32,1,0,1,0,2,0,0,2,2,0,1,3,93.95,4267,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.9,20,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.6,14,1
1,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,81.35,950,1
0,0,1,0,46,1,2,2,1,1,1,1,1,1,1,1,0,24.45,2566,0
0,0,1,0,29,1,2,1,0,0,0,0,0,0,0,1,2,74.95,3812,0
1,0,0,0,51,1,2,1,0,2,2,2,0,0,0,1,2,87.35,5131,0
0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,70.65,4661,0
0,0,1,1,16,1,0,1,0,2,0,0,0,0,0,0,0,73.25,2757,0
1,0,1,0,70,1,2,1,0,2,2,2,0,2,2,1,0,98.7,6157,0
0,0,1,1,40,1,2,2,1,1,1,1,1,1,2,1,3,24.8,2503,0
0,0,1,1,22,1,0,1,0,2,0,0,0,2,0,0,2,83.3,3577,1
0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,75.3,349,1
0,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,3,24.3,607,0
0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.85,1628,0
1,0,0,1,29,1,2,1,0,2,2,2,0,2,1,0,1,100.55,4249,0
1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,3,25.7,2634,0
0,0,0,0,10,0,1,0,2,2,2,0,0,0,0,0,0,40.7,1490,0
0,1,1,0,55,1,2,0,0,0,0,0,0,0,0,0,0,51.65,4253,0
1,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,0,105.1,5553,0
0,0,1,1,10,1,2,1,0,0,0,0,0,2,0,0,2,85.95,2245,0
1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,0,75.6,3060,0
0,0,1,0,68,1,2,0,2,0,0,2,0,0,1,0,0,58.25,4884,0
0,0,1,1,61,1,0,2,1,1,1,1,1,1,0,1,3,19.4,2736,1
0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.2,5281,0
1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,2,53.45,576,0
1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,45.4,1634,1
1,0,1,0,41,1,0,2,1,1,1,1,1,1,2,1,2,19.75,2305,0
0,0,0,0,26,0,1,0,0,0,2,2,2,0,0,1,1,44.45,2739,0
1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,0,20.85,2008,0
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,114.05,6518,0
1,0,1,0,35,1,2,1,0,0,0,2,0,2,0,1,0,89.85,4449,0
1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,3,55.05,223,0
0,0,1,1,16,1,2,1,2,0,2,2,2,2,0,1,2,112.95,3615,0
0,1,0,0,49,1,2,1,2,0,0,0,2,2,0,0,1,101.55,5439,0
0,0,1,0,54,1,2,1,2,2,2,2,2,2,1,1,3,114.65,5860,0
0,0,0,1,18,1,2,0,2,0,0,0,0,2,0,0,2,64.8,2714,0
0,0,1,0,36,1,0,1,0,0,0,0,0,2,0,0,2,80.4,4315,0
0,0,0,0,60,1,2,1,0,2,2,0,2,2,0,1,2,105.9,5996,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,69.55,287,1
0,0,1,1,52,1,2,2,1,1,1,1,1,1,2,1,0,25.05,2876,0
1,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.75,2068,0
1,0,1,1,72,1,0,1,2,2,0,2,2,2,2,0,0,105.5,6366,0
0,0,0,0,64,1,2,2,1,1,1,1,1,1,1,0,3,24.7,3359,0
0,1,0,0,22,1,0,0,2,0,2,2,0,2,0,1,3,69.75,3262,0
1,0,1,0,60,0,1,0,0,2,2,2,2,2,0,1,0,60.2,4682,0
0,0,1,1,28,1,0,1,0,0,0,0,0,2,0,1,2,81.05,3874,1
0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,3,24.4,3100,0
0,0,0,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.15,4051,0
1,0,1,1,28,1,0,1,0,2,2,2,2,0,1,0,0,92.9,4221,0
0,0,1,1,30,1,0,0,0,2,2,2,2,2,2,0,0,80.8,3970,0
1,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.0,104,0
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,348,0
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.65,513,0
0,0,1,0,24,1,0,0,0,2,0,0,2,2,0,1,0,69.45,3328,0
1,0,1,1,4,1,2,1,0,0,2,0,2,2,0,0,2,101.15,1347,1
1,0,0,0,7,1,2,1,0,2,0,0,2,2,0,1,2,99.8,1922,1
1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,116.05,6510,0
1,0,0,0,70,0,1,0,0,0,0,2,0,2,2,1,3,40.05,4236,0
1,1,1,0,64,1,2,1,0,0,2,2,2,2,2,0,2,102.1,6047,0
1,0,1,1,72,1,2,1,0,2,0,0,2,0,1,1,2,89.7,6065,0
0,0,0,1,44,1,0,2,1,1,1,1,1,1,2,0,3,19.9,2264,0
0,0,1,1,13,1,0,0,0,0,0,0,0,2,0,0,2,55.95,2026,1
0,1,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,20.65,1222,0
1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.0,222,1
1,0,1,0,9,1,0,0,0,0,2,0,2,2,0,1,3,70.05,1731,0
1,0,1,0,24,1,0,0,2,0,0,2,0,0,0,0,3,53.6,2943,0
0,0,1,1,1,1,0,1,0,2,0,0,0,0,0,1,2,74.7,344,1
1,0,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,80.25,3596,1
1,1,1,1,35,1,0,0,0,2,0,2,2,2,0,1,2,76.05,4208,0
0,0,1,1,7,1,0,0,2,2,2,2,2,0,0,1,2,75.7,1715,0
1,0,0,0,5,1,0,1,0,0,0,2,2,2,0,1,2,96.1,1503,1
0,0,0,1,15,1,0,1,0,0,0,0,0,0,0,0,0,69.0,2453,1
1,0,1,1,11,1,0,2,1,1,1,1,1,1,2,0,3,19.65,923,0
0,0,1,0,48,0,1,0,2,0,2,0,0,2,0,1,0,45.3,3810,1
0,1,0,0,20,1,0,1,0,0,0,0,0,2,0,1,2,81.45,3386,0
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,0,108.5,6453,0
0,0,1,1,8,1,0,1,0,2,0,0,2,0,0,1,2,83.55,1939,1
1,0,1,1,72,1,2,1,0,0,0,0,0,2,2,1,1,84.5,5892,0
0,0,0,0,15,1,2,1,0,2,0,0,2,2,0,1,2,100.15,3094,0
1,0,0,0,72,1,2,0,0,2,2,2,2,2,2,1,0,88.6,5919,0
0,0,1,1,0,0,1,0,2,0,2,2,2,0,2,1,0,52.55,3065,0
1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,2,74.35,339,1
1,0,1,1,63,1,2,1,0,2,2,0,2,2,2,1,0,104.8,6071,0
0,0,0,0,2,1,0,0,0,2,0,0,2,0,0,1,2,59.0,560,0
0,0,1,0,2,1,0,1,2,0,0,0,0,0,0,1,2,74.4,629,1
1,1,1,0,61,1,2,0,0,2,0,0,0,2,1,0,0,64.05,4843,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,30,0
1,0,0,0,22,0,1,0,0,2,2,0,0,2,1,1,0,43.75,2312,1
1,0,1,0,28,1,0,0,2,2,0,2,0,0,0,0,3,60.9,3514,0
0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.8,3066,0
0,1,0,0,5,0,1,0,0,2,0,0,0,0,0,0,2,28.45,604,1
0,0,0,0,12,1,2,1,2,2,2,0,0,2,0,1,0,99.7,2821,1
1,0,0,0,34,1,2,1,2,2,2,2,2,2,1,0,1,116.25,4840,0
0,1,1,0,71,1,2,1,2,0,0,0,0,0,2,1,1,80.7,5686,0
0,0,1,1,70,1,2,0,2,0,0,0,0,2,1,0,0,65.2,5173,0
0,0,1,1,52,1,0,1,2,0,2,2,0,0,0,1,0,84.05,5069,0
1,0,0,1,69,1,2,0,2,2,2,2,2,0,2,1,1,79.45,5607,0
0,1,0,0,20,1,2,1,0,2,2,0,0,2,0,1,2,94.1,3509,1
1,0,0,1,11,1,2,1,0,0,2,0,0,0,0,1,3,78.0,2229,0
1,0,1,0,2,1,0,1,0,0,0,2,2,2,0,1,2,94.2,741,1
0,0,1,1,6,1,2,1,0,0,0,2,0,0,0,1,2,80.5,1609,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.85,19,0
1,1,1,1,20,1,0,1,2,0,2,2,0,2,1,0,1,94.3,3551,0
1,0,0,0,61,1,2,1,2,0,2,0,2,2,0,1,2,106.45,5952,0
0,1,1,0,5,1,2,1,0,0,0,0,0,0,0,1,2,74.35,1236,1
0,0,0,0,56,1,2,1,0,2,0,2,2,2,0,1,0,105.45,5796,0
1,0,0,0,30,1,2,1,2,2,2,2,0,0,0,1,1,95.0,4263,0
1,0,0,0,40,1,2,1,0,0,2,2,2,2,0,0,0,104.8,4966,1
0,0,0,0,28,1,0,0,2,0,0,2,0,0,1,0,3,54.3,3263,0
0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,70.05,1148,0
0,1,1,0,27,1,0,1,2,0,0,0,0,0,0,1,0,75.2,3656,1
1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,1,20.05,1046,0
1,0,1,1,67,1,2,1,0,2,2,0,2,2,1,1,2,105.4,6196,0
1,1,1,0,29,1,2,0,0,0,0,0,0,0,0,1,2,51.6,3140,0
1,0,1,1,55,1,2,1,0,0,0,0,0,2,0,0,0,85.5,5245,0
0,0,0,0,23,1,2,1,0,0,0,0,0,0,0,0,0,75.6,3482,1
1,0,1,0,34,1,2,1,0,0,2,0,2,2,0,1,2,100.05,4627,1
1,0,0,0,52,1,0,1,2,0,2,0,2,0,1,0,2,91.25,5257,0
1,1,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,115.75,6509,0
1,0,1,1,58,1,2,1,0,2,0,2,2,0,1,1,1,94.7,5568,0
1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,3,19.6,1949,0
0,1,0,0,56,1,2,1,0,2,2,2,2,0,2,1,0,99.9,5702,0
0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,1,1,21.1,1586,0
1,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,1,20.05,3007,0
1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,79.95,765,0
1,1,1,1,68,1,2,1,0,0,2,2,2,2,1,1,1,107.15,6309,0
0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,85.0,428,1
1,0,0,0,12,1,2,1,0,0,2,0,2,0,0,1,2,89.55,2492,0
0,0,1,0,63,1,2,1,0,2,0,0,0,0,0,1,0,81.55,5416,0
0,0,1,1,33,1,0,0,2,2,2,0,0,0,1,1,3,58.45,3678,0
0,0,1,0,69,1,0,1,0,2,0,0,2,2,1,1,1,95.65,6120,0
0,0,1,1,60,1,0,0,0,2,2,2,2,2,2,1,0,80.6,5377,0
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,113.1,6490,0
0,0,0,0,11,1,2,0,0,0,0,0,0,2,0,1,3,58.95,1798,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,13,0
1,0,0,0,10,1,2,1,0,0,0,0,2,0,0,1,0,86.05,2201,1
1,0,0,0,13,0,1,0,2,0,0,2,2,0,0,1,1,45.55,1789,1
1,0,1,1,34,1,0,1,0,0,0,0,0,2,1,1,0,78.95,4150,0
1,0,1,1,39,1,0,1,0,2,0,0,2,0,0,1,3,86.3,4516,1
0,0,0,0,65,1,2,1,0,2,0,2,2,2,1,1,0,105.05,6121,0
1,1,1,0,50,1,2,1,2,2,2,0,2,0,1,1,0,101.9,5512,0
1,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,3,19.75,1170,0
1,0,1,1,72,1,2,1,2,2,2,0,2,2,2,1,0,110.3,6444,0
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,115.6,6487,0
1,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,0,19.35,2698,0
0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,1,1,25.6,1627,0
1,0,0,0,32,1,2,1,0,2,0,0,0,0,0,1,0,80.35,4116,1
0,0,1,1,56,1,2,0,2,0,2,0,0,2,1,1,0,68.75,4789,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,19.9,20,0
1,0,0,0,38,1,0,0,2,2,0,2,2,0,1,0,3,70.6,4187,0
1,0,0,0,11,1,0,1,0,0,0,0,0,0,0,0,2,70.2,2069,0
1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,49.3,180,0
1,0,1,0,56,1,2,1,0,2,0,2,2,2,1,1,2,107.25,5853,0
1,0,1,0,3,1,2,2,1,1,1,1,1,1,0,1,3,23.6,445,0
1,0,1,1,7,1,0,0,2,0,0,0,2,2,0,0,1,69.7,1630,0
1,0,1,1,59,1,2,1,0,0,2,0,2,2,2,1,1,99.5,5774,0
1,0,0,0,7,1,0,0,0,0,2,2,2,0,0,0,0,64.3,1484,0
1,0,1,1,71,1,0,0,2,0,2,2,0,2,2,1,1,70.85,5389,0
1,0,1,1,15,1,0,1,2,0,0,2,2,2,1,0,2,101.9,3384,0
1,0,1,0,71,1,2,0,2,2,0,2,2,0,2,0,1,73.5,5548,0
0,0,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.25,4650,1
0,0,0,0,11,0,1,0,0,2,2,2,0,0,1,1,1,40.4,1439,0
0,0,1,1,60,1,0,2,1,1,1,1,1,1,2,1,1,19.25,2624,0
1,1,0,0,47,1,2,0,0,2,0,2,0,0,2,0,0,59.6,4212,0
0,0,0,0,11,1,0,0,0,0,2,2,0,2,1,0,1,64.9,1969,0
1,0,1,0,56,1,2,1,0,2,0,0,2,2,1,0,1,100.3,5662,1
0,1,1,0,28,1,2,1,0,2,2,2,2,2,0,1,2,110.85,4477,0
1,0,1,0,61,1,0,0,2,2,0,2,2,2,2,1,3,81.05,5265,0
1,0,1,1,31,1,2,1,2,0,2,0,2,0,1,0,0,98.05,4402,0
1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,1,2,70.5,1790,0
1,1,1,0,35,1,2,1,2,2,0,0,0,2,0,1,2,94.55,4561,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,19.65,109,0
0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,3,19.0,948,1
0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,3,75.3,349,1
0,1,0,0,4,1,2,1,0,0,2,0,2,0,0,1,2,89.2,1263,1
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.0,3,0
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,20.0,257,0
0,1,0,0,1,1,2,1,0,0,0,0,2,0,0,1,2,85.7,435,1
1,0,0,0,52,1,0,0,2,2,0,0,2,0,2,1,1,63.25,4547,0
1,0,1,1,5,1,0,2,1,1,1,1,1,1,1,0,3,20.1,430,0
1,0,1,0,72,1,2,1,2,2,2,0,0,2,2,1,2,99.15,6320,0
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,2,90.4,6088,0
1,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,111.9,6466,0
1,0,1,1,46,1,2,2,1,1,1,1,1,1,1,0,2,24.9,2726,0
1,0,1,1,63,1,2,0,2,2,2,0,2,2,2,0,1,83.5,5573,0
1,0,0,0,30,1,0,1,2,2,2,0,0,0,0,1,1,84.3,4017,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.6,156,0
0,0,0,0,12,1,2,0,2,0,2,2,0,0,0,1,3,61.65,1998,1
1,0,0,0,16,0,1,0,2,2,2,2,2,0,2,0,3,54.85,2331,0
1,0,0,0,4,1,2,0,0,0,0,2,0,2,0,0,3,65.55,960,0
1,0,1,0,51,1,2,1,0,2,0,0,0,2,1,1,1,90.35,5199,0
1,0,1,0,65,1,0,2,1,1,1,1,1,1,2,1,1,20.4,3091,0
1,0,0,0,16,1,0,1,0,0,0,2,0,0,0,1,1,74.55,2718,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,3,19.95,169,0
0,0,1,1,66,1,2,1,0,0,0,0,0,0,1,1,0,74.25,5317,0
1,0,0,0,46,1,2,1,0,2,2,2,2,2,2,0,2,108.65,5349,0
0,0,0,0,32,1,2,1,2,0,2,2,2,2,1,1,0,109.55,4693,0
1,0,1,0,72,1,2,0,2,0,2,2,2,2,2,0,1,86.65,5878,0
1,0,1,1,38,1,0,0,2,0,2,2,2,2,2,0,1,81.0,4403,0
1,0,0,1,51,1,0,0,0,0,0,2,0,0,1,0,1,47.85,3962,0
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,0,0,114.55,6495,0
0,1,1,0,65,1,2,1,2,0,2,0,2,2,0,0,0,105.25,6134,1
1,0,1,1,9,0,1,0,0,2,0,0,0,0,0,1,2,29.95,999,1
0,0,1,1,9,1,0,0,2,2,2,2,0,0,0,0,3,65.0,1903,1
1,0,0,1,66,1,0,2,1,1,1,1,1,1,2,0,3,20.55,3000,0
0,1,0,0,44,1,2,1,2,2,2,0,2,2,1,1,1,109.8,5319,0
1,0,0,0,50,1,2,0,0,0,2,2,0,2,2,0,0,69.5,4588,0
0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,0,3,48.85,1847,0
1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,1,25.25,804,0
0,1,0,0,66,1,2,1,0,0,2,2,2,2,1,1,1,102.85,6191,0
0,0,0,0,57,1,2,1,2,2,0,2,0,0,0,1,0,87.55,5336,0
0,0,0,0,7,1,2,1,0,2,0,0,0,0,0,1,0,78.55,1647,0
1,1,1,1,10,0,1,0,0,0,0,0,0,2,0,1,0,34.55,1300,0
0,0,0,0,62,1,2,1,2,2,2,0,0,0,1,1,2,92.05,5730,0
1,0,1,1,40,1,0,1,0,0,2,0,2,0,1,1,2,85.05,4555,0
0,0,0,0,20,1,0,2,1,1,1,1,1,1,2,0,3,19.7,1393,0
0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,0,20.0,622,1
0,0,1,0,25,1,0,1,0,0,0,2,2,2,0,1,2,95.15,3984,0
1,0,1,0,23,1,2,1,0,2,2,0,0,0,0,0,2,84.25,3686,0
0,1,1,0,66,1,2,1,0,2,2,0,2,2,1,0,1,104.6,6139,0
0,1,0,0,72,1,2,1,0,2,2,2,2,2,2,0,2,111.65,6440,0
1,1,1,0,49,1,2,1,0,2,0,0,0,2,0,0,1,90.05,5176,1
1,1,1,1,43,1,2,1,0,2,2,2,2,2,0,1,0,110.75,5234,1
0,0,1,0,46,1,2,0,2,0,0,0,0,0,0,0,0,55.0,4041,0
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,89.85,6054,0
1,0,0,0,10,1,0,2,1,1,1,1,1,1,1,0,3,20.35,771,0
0,0,0,0,40,0,1,0,2,0,0,2,2,2,1,1,0,54.55,3880,0
0,0,1,1,65,1,2,1,0,2,2,0,2,2,0,1,2,105.5,6195,1
1,0,0,0,31,1,0,1,0,0,2,2,2,2,2,0,0,99.45,4422,0
0,0,1,0,68,1,2,0,2,2,2,2,0,0,2,0,1,70.9,5356,0
1,1,1,1,56,1,2,1,2,0,2,0,2,2,1,1,0,104.55,5749,1
1,0,1,0,10,1,2,1,0,0,0,0,0,2,0,1,2,85.25,2237,1
1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,0,0,25.4,3336,0
0,0,1,1,43,1,0,0,0,0,0,0,2,0,0,0,2,56.15,4058,1
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.55,452,1
0,1,0,0,49,1,0,1,0,2,2,0,0,2,1,1,0,89.85,5045,0
